list_view_page_url,prod_url,prod_title, prod_price,prod_rating,attri1,attri2,attri3,attri4,attri5
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=9,/redmi-k20-pro-flame-red-128-gb/p/itmfg7uysw6gs55a?pid=MOBFG7UYFKHFKBNB&lid=LSTMOBFG7UYFKHFKBNBIBDWWE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_194&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b08cf456-0d1a-4840-b5a6-953de89bad0e.MOBFG7UYFKHFKBNB.SEARCH&ppt=None&ppn=None&ssid=3eyseej0740000001671377368252,"Redmi K20 Pro (Flame Red, 128 GB)","₹28,999",4.5,6 GB RAM | 128 GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 855 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=9,/redmi-go-blue-16-gb/p/itmfgqsaszhhyyy6?pid=MOBFGQSAQYYGFNSB&lid=LSTMOBFGQSAQYYGFNSBSJBVZ2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_195&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b08cf456-0d1a-4840-b5a6-953de89bad0e.MOBFGQSAQYYGFNSB.SEARCH&ppt=None&ppn=None&ssid=3eyseej0740000001671377368252,"Redmi Go (Blue, 16 GB)","₹5,999",4.3,1 GB RAM | 16 GB ROM | Expandable Upto 128 GB,12.7 cm (5 inch) HD Display,8MP Rear Camera | 5MP Front Camera,3000 mAh Li Polymer Battery,Qualcomm Snapdragon 425 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=9,/mi-10i-midnight-black-64-gb/p/itm870f5f41f2050?pid=MOBFZ4RU6CRKGPMG&lid=LSTMOBFZ4RU6CRKGPMGPYDFZK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_196&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b08cf456-0d1a-4840-b5a6-953de89bad0e.MOBFZ4RU6CRKGPMG.SEARCH&ppt=None&ppn=None&ssid=3eyseej0740000001671377368252,"Mi 10i (Midnight Black, 64 GB)","₹21,999",4.3,6 GB RAM | 64 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,108MP + 8MP + 2MP + 2MP | 16MP Front Camera,4820 mAh Battery,Qualcomm® Snapdragon™ 750G Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=9,/redmi-k20-pro-pearl-white-128-gb/p/itm83312f3173890?pid=MOBFJV2BKJU7EMFW&lid=LSTMOBFJV2BKJU7EMFWKRGTIH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_197&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b08cf456-0d1a-4840-b5a6-953de89bad0e.MOBFJV2BKJU7EMFW.SEARCH&ppt=None&ppn=None&ssid=3eyseej0740000001671377368252,"Redmi K20 Pro (Pearl White, 128 GB)","₹28,999",4.5,6 GB RAM | 128 GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 855 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=9,/redmi-5a-rose-gold-16-gb/p/itmf2fwcumw7ghwy?pid=MOBEZWXEBUXGXHA7&lid=LSTMOBEZWXEBUXGXHA7L2RK0L&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_198&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b08cf456-0d1a-4840-b5a6-953de89bad0e.MOBEZWXEBUXGXHA7.SEARCH&ppt=None&ppn=None&ssid=3eyseej0740000001671377368252,"Redmi 5A (Rose Gold, 16 GB)","₹5,999",4.5,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,12.7 cm (5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Li-polymer Battery,Qualcomm Snapdragon 425 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=9,/redmi-note-7-pro-space-black-64-gb/p/itm410bac3ec336c?pid=MOBFDXZ36Y4DJBGM&lid=LSTMOBFDXZ36Y4DJBGMWJSP9M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_199&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b08cf456-0d1a-4840-b5a6-953de89bad0e.MOBFDXZ36Y4DJBGM.SEARCH&ppt=None&ppn=None&ssid=3eyseej0740000001671377368252,"Redmi Note 7 Pro (Space Black, 64 GB)","₹15,999",4.5,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=9,/xiaomi-11t-pro-5g-hyperphone-celestial-magic-256-gb/p/itm88d7f3f0245b8?pid=MOBGB244HU5AGUAZ&lid=LSTMOBGB244HU5AGUAZ1IJ8TU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_200&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b08cf456-0d1a-4840-b5a6-953de89bad0e.MOBGB244HU5AGUAZ.SEARCH&ppt=None&ppn=None&ssid=3eyseej0740000001671377368252,"Xiaomi 11T Pro 5G Hyperphone (Celestial Magic, 256 GB)","₹37,989",4.2,12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,108MP Rear Camera,5000 mAh Battery,12 months
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=9,/xiaomi-11t-pro-5g-hyperphone-moonlight-white-256-gb/p/itm88d7f3f0245b8?pid=MOBGB7FCDAUKRXKZ&lid=LSTMOBGB7FCDAUKRXKZWHALTF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_201&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b08cf456-0d1a-4840-b5a6-953de89bad0e.MOBGB7FCDAUKRXKZ.SEARCH&ppt=None&ppn=None&ssid=3eyseej0740000001671377368252,"Xiaomi 11T Pro 5G Hyperphone (Moonlight White, 256 GB)","₹37,999",4.2,12 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,108MP Rear Camera,5000 mAh Battery,12 months
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=9,/redmi-5-gold-16-gb/p/itmfg9uuxztrzvdd?pid=MOBF4N82TYGZMUH7&lid=LSTMOBF4N82TYGZMUH7UTZUQN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_202&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b08cf456-0d1a-4840-b5a6-953de89bad0e.MOBF4N82TYGZMUH7.SEARCH&ppt=None&ppn=None&ssid=3eyseej0740000001671377368252,"Redmi 5 (Gold, 16 GB)","₹8,498",4.3,2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,14.48 cm (5.7 inch) HD+ Display,12MP Rear Camera | 5MP Front Camera,3300 mAh Battery,Qualcomm Snapdragon 450 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=9,/11-lite-ne-tuscany-coral-128-gb/p/itmbc33dfc42d8b7?pid=MOBGGCHFVHGZZFZP&lid=LSTMOBGGCHFVHGZZFZPUEKKBK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_203&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b08cf456-0d1a-4840-b5a6-953de89bad0e.MOBGGCHFVHGZZFZP.SEARCH&ppt=None&ppn=None&ssid=3eyseej0740000001671377368252,"11 Lite NE (Tuscany Coral, 128 GB)","₹22,490",3.7,6 GB RAM | 128 GB ROM,16.64 cm (6.55 inch) Display,64MP Rear Camera,4250 mAh Battery,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=9,/9a-midnight-black-32-gb/p/itm241d59ebd9134?pid=MOBGK2GFJFGJ9P36&lid=LSTMOBGK2GFJFGJ9P36CIQOD3&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_204&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b08cf456-0d1a-4840-b5a6-953de89bad0e.MOBGK2GFJFGJ9P36.SEARCH&ppt=None&ppn=None&ssid=3eyseej0740000001671377368252,"�9A (Midnight Black, 32 GB)","₹9,499",4.2,3 GB RAM | 32 GB ROM,16.59 cm (6.53 inch) Display,13MP Rear Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=9,/xiaomi-12-pro-5g-couture-blue-256-gb/p/itm4e017bacc4e75?pid=MOBGDZ895FVSKXZU&lid=LSTMOBGDZ895FVSKXZUFLWBCN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_205&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b08cf456-0d1a-4840-b5a6-953de89bad0e.MOBGDZ895FVSKXZU.SEARCH&ppt=None&ppn=None&ssid=3eyseej0740000001671377368252,"Xiaomi 12 Pro 5G (Couture Blue, 256 GB)","₹59,990",4.3,12 GB RAM | 256 GB ROM,17.09 cm (6.73 inch) Full HD+ AMOLED Display,50MP Rear Camera,4600 mAh Battery,Snapdragon@ 8 Gen 1 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=9,/redmi-5-lake-blue-64-gb/p/itmf9gjw8gy9vfv3?pid=MOBFGW6NCGYUFTYU&lid=LSTMOBFGW6NCGYUFTYUROWRSU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_206&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b08cf456-0d1a-4840-b5a6-953de89bad0e.MOBFGW6NCGYUFTYU.SEARCH&ppt=None&ppn=None&ssid=3eyseej0740000001671377368252,"Redmi 5 (Lake Blue, 64 GB)","₹8,299",4.4,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,14.48 cm (5.7 inch) HD Display,12MP Rear Camera | 5MP Front Camera,3300 mAh Battery,1 Year Brand Warranty
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=9,/redmi-note-8-cosmic-purple-128-gb/p/itmf7434ba389477?pid=MOBFN29D7AG4RPZE&lid=LSTMOBFN29D7AG4RPZEQU5ZH5&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_207&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b08cf456-0d1a-4840-b5a6-953de89bad0e.MOBFN29D7AG4RPZE.SEARCH&ppt=None&ppn=None&ssid=3eyseej0740000001671377368252,"Redmi Note 8 (Cosmic Purple, 128 GB)","₹15,999",4.2,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 13MP Front Camera,4000 mAh Lithium Polymer Battery,Qualcomm Snapdragon 665 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=9,/redmi-note-11t-5g-stardust-white-64-gb/p/itm0dd08e65983e7?pid=MOBG9G59GCZH5N2Y&lid=LSTMOBG9G59GCZH5N2YLDJL5H&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_208&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b08cf456-0d1a-4840-b5a6-953de89bad0e.MOBG9G59GCZH5N2Y.SEARCH&ppt=None&ppn=None&ssid=3eyseej0740000001671377368252,"REDMI Note 11T 5G (Stardust White, 64 GB)","₹14,990",4.4,6 GB RAM | 64 GB ROM,16.76 cm (6.6 inch) Display,50MP Rear Camera,5000 mAh Battery,Octa Core Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=9,/redmi-note-8-space-black-128-gb/p/itm6b33a12abb221?pid=MOBFHHQRQF2A4PS2&lid=LSTMOBFHHQRQF2A4PS2MZGC0K&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_209&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b08cf456-0d1a-4840-b5a6-953de89bad0e.MOBFHHQRQF2A4PS2.SEARCH&ppt=None&ppn=None&ssid=3eyseej0740000001671377368252,"Redmi Note 8 (Space Black, 128 GB)","₹15,999",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 13MP Front Camera,4000 mAh Lithium Polymer Battery,Qualcomm Snapdragon 665 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=9,/redmi-note-4-lake-blue-64-gb/p/itmf23tr8qt6qgzz?pid=MOBEXFKVEDPWPFVD&lid=LSTMOBEXFKVEDPWPFVDQSYAN2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_210&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b08cf456-0d1a-4840-b5a6-953de89bad0e.MOBEXFKVEDPWPFVD.SEARCH&ppt=None&ppn=None&ssid=3eyseej0740000001671377368252,"Redmi Note 4 (Lake Blue, 64 GB)","₹9,990",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 5MP Front Camera,4100 mAh Li-Polymer Battery,Qualcomm Snapdragon 625 64-bit Octa Core 2GHz Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=9,/redmi-5-gold-32-gb/p/itmf9gjw8gy9vfv3?pid=MOBF3DHYPPRFYY6X&lid=LSTMOBF3DHYPPRFYY6XZJMEEX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_211&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b08cf456-0d1a-4840-b5a6-953de89bad0e.MOBF3DHYPPRFYY6X.SEARCH&ppt=None&ppn=None&ssid=3eyseej0740000001671377368252,"Redmi 5 (Gold, 32 GB)","₹9,999",4.5,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,14.48 cm (5.7 inch) HD+ Display,12MP Rear Camera | 5MP Front Camera,3300 mAh Battery,Qualcomm Snapdragon 450 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=9,/redmi-k20-pro-carbon-black-128-gb/p/itmfgfjtdjkzgyyr?pid=MOBFG7UYMCBRSQZ8&lid=LSTMOBFG7UYMCBRSQZ8VPP2VS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_212&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b08cf456-0d1a-4840-b5a6-953de89bad0e.MOBFG7UYMCBRSQZ8.SEARCH&ppt=None&ppn=None&ssid=3eyseej0740000001671377368252,"Redmi K20 Pro (Carbon Black, 128 GB)","₹28,999",4.3,6 GB RAM | 128 GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 855 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=9,/11-lite-ne-tuscany-coral-128-gb/p/itmbc33dfc42d8b7?pid=MOBGGCHFDXGABKBB&lid=LSTMOBGGCHFDXGABKBBBM5QNM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_213&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b08cf456-0d1a-4840-b5a6-953de89bad0e.MOBGGCHFDXGABKBB.SEARCH&ppt=None&ppn=None&ssid=3eyseej0740000001671377368252,"11 Lite NE (Tuscany Coral, 128 GB)","₹25,000",4.4,8 GB RAM | 128 GB ROM,16.64 cm (6.55 inch) Display,64MP Rear Camera,4250 mAh Battery,1 Year Manufacturer Warranty for Handset and 6 Months Warranty for In the Box Accessories
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=9,/redmi-note-8-moonlight-white-128-gb/p/itmac1cefe3419bb?pid=MOBFHGTKWVZGCYGN&lid=LSTMOBFHGTKWVZGCYGN0RTWVX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_214&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b08cf456-0d1a-4840-b5a6-953de89bad0e.MOBFHGTKWVZGCYGN.SEARCH&ppt=None&ppn=None&ssid=3eyseej0740000001671377368252,"Redmi Note 8 (Moonlight White, 128 GB)","₹15,199",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 8MP + 2MP + 2MP | 13MP Front Camera,4000 mAh Lithium Polymer Battery,Qualcomm Snapdragon 665 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=9,/redmi-y1-grey-32-gb/p/itmf2zvmvthwgygp?pid=MOBFFQVYBYDMWDGE&lid=LSTMOBFFQVYBYDMWDGEHARJWD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_215&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=b08cf456-0d1a-4840-b5a6-953de89bad0e.MOBFFQVYBYDMWDGE.SEARCH&ppt=None&ppn=None&ssid=3eyseej0740000001671377368252,"Redmi Y1 (Grey, 32 GB)","₹8,490",4.4,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 16MP Front Camera,3080 mAh Battery,Qualcomm Snapdragon 435 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=10,/mi-max-dark-grey-32-gb/p/itmenfnpuykkjsgk?pid=MOBEMNJZTGMFRS5R&lid=LSTMOBEMNJZTGMFRS5R4HZASL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_217&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=955b6ae1-e78c-4617-8d1f-be25d9bfb8c4.MOBEMNJZTGMFRS5R.SEARCH&ppt=None&ppn=None&ssid=ofbw4kn5r40000001671377370400,"Mi Max (Dark Grey, 32 GB)","₹14,999",4.3,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,16.36 cm (6.44 inch) Full HD Display,16MP Rear Camera | 5MP Front Camera,4850 mAh Li-Polymer Battery,Qualcomm Snapdragon 650 64-bit Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=10,/redmi-y3-prime-black-64-gb/p/itmfhjdfnedmrgaz?pid=MOBFFWJWHJAKBHFN&lid=LSTMOBFFWJWHJAKBHFNXDAXVV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_218&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=955b6ae1-e78c-4617-8d1f-be25d9bfb8c4.MOBFFWJWHJAKBHFN.SEARCH&ppt=None&ppn=None&ssid=ofbw4kn5r40000001671377370400,"Redmi Y3 (Prime Black, 64 GB)","₹9,990",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,15.9 cm (6.26 inch) HD+ Display,12MP + 2MP | 32MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 632 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=10,/xiaomi-11t-pro-5g-hyperphone-meteorite-black-256-gb/p/itm7124fdf6f4b04?pid=MOBGAYHYNQR3DANH&lid=LSTMOBGAYHYNQR3DANHPLMD88&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_219&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=955b6ae1-e78c-4617-8d1f-be25d9bfb8c4.MOBGAYHYNQR3DANH.SEARCH&ppt=None&ppn=None&ssid=ofbw4kn5r40000001671377370400,"Xiaomi 11T Pro 5G Hyperphone (Meteorite Black, 256 GB)","₹34,990",4,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,108MP Rear Camera,5000 mAh Battery,12 months
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=10,/redmi-note-5-blue-64-gb/p/itmf3qst72zfxkqp?pid=MOBF28FTDEVBZTSZ&lid=LSTMOBF28FTDEVBZTSZF03Z3E&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_220&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=955b6ae1-e78c-4617-8d1f-be25d9bfb8c4.MOBF28FTDEVBZTSZ.SEARCH&ppt=None&ppn=None&ssid=ofbw4kn5r40000001671377370400,"Redmi Note 5 (Blue, 64 GB)","₹11,999",4.4,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,15.21 cm (5.99 inch) Full HD+ Display,12MP Rear Camera | 5MP Front Camera,4000 mAh Li Polymer Battery,Qualcomm Snapdragon 625 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=10,/redmi-k20-pro-pearl-white-256-gb/p/itm9fea33fe0f1dd?pid=MOBFK86VX3JGN9GH&lid=LSTMOBFK86VX3JGN9GHJSZ932&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_221&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=955b6ae1-e78c-4617-8d1f-be25d9bfb8c4.MOBFK86VX3JGN9GH.SEARCH&ppt=None&ppn=None&ssid=ofbw4kn5r40000001671377370400,"Redmi K20 Pro (Pearl White, 256 GB)","₹31,999",4.5,8 GB RAM | 256 GB ROM,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP + 8MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 855 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=10,/redmi-note-6-pro-blue-64-gb/p/itmf93aa56274a88?pid=MOBFAJB4RSWTEYJJ&lid=LSTMOBFAJB4RSWTEYJJRD4JCG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_222&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=955b6ae1-e78c-4617-8d1f-be25d9bfb8c4.MOBFAJB4RSWTEYJJ.SEARCH&ppt=None&ppn=None&ssid=ofbw4kn5r40000001671377370400,"Redmi Note 6 Pro (Blue, 64 GB)","₹15,999",4.5,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.9 cm (6.26 inch) Full HD+ Display,12MP + 5MP | 20MP + 2MP Dual Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 636 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=10,/mi-a2-gold-128-gb/p/itmfghsgn9hhsjvq?pid=MOBFF7A5SK4JYJ8T&lid=LSTMOBFF7A5SK4JYJ8TORQSVR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_223&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=955b6ae1-e78c-4617-8d1f-be25d9bfb8c4.MOBFF7A5SK4JYJ8T.SEARCH&ppt=None&ppn=None&ssid=ofbw4kn5r40000001671377370400,"Mi A2 (Gold, 128 GB)","₹20,500",4.1,6 GB RAM | 128 GB ROM,15.21 cm (5.99 inch) Full HD+ Display,20MP + 12MP | 20MP Front Camera,3010 mAh Battery,Qualcomm Snapdragon 660 AIE Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=10,/redmi-note-7-pro-nebula-red-64-gb/p/itmfhuq4xscxhjud?pid=MOBFHUQ4XG4HZ4SH&lid=LSTMOBFHUQ4XG4HZ4SHISDCF1&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_224&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=955b6ae1-e78c-4617-8d1f-be25d9bfb8c4.MOBFHUQ4XG4HZ4SH.SEARCH&ppt=None&ppn=None&ssid=ofbw4kn5r40000001671377370400,"Redmi Note 7 Pro (Nebula Red, 64 GB)","₹16,999",4.5,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP | 13MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 675 Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=10,/mi-max-gold-32-gb/p/itmekkzxjwqkw7gu?pid=MOBEKFT8VGGFSYAM&lid=LSTMOBEKFT8VGGFSYAMH45UHO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_225&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=955b6ae1-e78c-4617-8d1f-be25d9bfb8c4.MOBEKFT8VGGFSYAM.SEARCH&ppt=None&ppn=None&ssid=ofbw4kn5r40000001671377370400,"Mi Max (Gold, 32 GB)","₹14,999",4.3,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,16.36 cm (6.44 inch) Full HD Display,16MP Rear Camera | 5MP Front Camera,4850 mAh Li-Polymer Battery,Qualcomm Snapdragon 650 64-bit Processor
https://www.flipkart.com/mobiles/mi~brand/pr?sid=tyy%2C4io&otracker=nmenu_sub_Electronics_0_Mi&page=10,/redmi-note-11-pro-plus-5g-phantom-white-256-gb/p/itmc9218c34ededf?pid=MOBGD7GSMZYV6URY&lid=LSTMOBGD7GSMZYV6URYPR30SQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_226&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=955b6ae1-e78c-4617-8d1f-be25d9bfb8c4.MOBGD7GSMZYV6URY.SEARCH&ppt=None&ppn=None&ssid=ofbw4kn5r40000001671377370400,"Redmi Note 11 PRO Plus 5G (PHANTOM WHITE, 256 GB)","₹23,990",4.2,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,108MP Rear Camera,5000 mAh Battery,12 MONTHS
